addr,kind,x_axis_addr,y_axis_addr,x_n,y_n,elem_size,signed,consumer_func,name_or_blank,confidence,evidence,x_elem,y_elem,struct_addr,sites
0x5D66B4,map_2d,0x5D66AC,0x5D668C,4,16,2,1,FUN_000f61c0@0x0F61C0,,hypothesis,enumerate_maps.py; lookup_2d_s16; 1 call site(s): 0x0F6318; struct 0x5D6688; args recovered over an extended window,s16,s16,0x5D6688,1
0x5D6734,scalar,,,1,,1,0,FUN_00431dc8@0x431DC8,,static,enumerate_maps.py; direct load; 2 call site(s): 0x431E6C 0x431EB8,,,,2
0x5D6735,scalar,,,1,,1,0,FUN_000f63b0@0x0F63B0 FUN_00129e38@0x129E38 FUN_00431ee8@0x431EE8,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0F63C8 0x129E6C 0x431F20,,,,3
0x5D6736,scalar,,,1,,1,0,FUN_000f63b0@0x0F63B0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F64C8,,,,1
0x5D6737,scalar,,,1,,1,0,FUN_000f63b0@0x0F63B0 FUN_00431ee8@0x431EE8,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0F6490 0x431F64,,,,2
0x5D6738,scalar,,,1,,1,0,FUN_00431ee8@0x431EE8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x431F9C,,,,1
0x5D6739,scalar,,,1,,1,0,FUN_0004bdf0@0x04BDF0,,static,enumerate_maps.py; direct load; 15 call site(s): 0x04BE28 0x04BE9C 0x04BF1C 0x04BF9C 0x04C014 0x04C060 ...,,,,15
0x5D673A,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x113800,,,,1
0x5D673B,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x113A08,,,,1
0x5D673C,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x113A18,,,,1
0x5D673D,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x113968,,,,1
0x5D673E,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x1138CC,,,,1
0x5D673F,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x113938,,,,1
0x5D6740,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x113848,,,,1
0x5D6741,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x113878,,,,1
0x5D6742,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x11385C,,,,1
0x5D6743,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x113954,,,,1
0x5D6744,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x113810,,,,1
0x5D6745,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x113A50,,,,1
0x5D6746,scalar,,,1,,1,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x113948,,,,1
0x5D6748,scalar,,,1,,2,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x113998,,,,1
0x5D674A,scalar,,,1,,2,0,FUN_001137f0@0x1137F0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x1139C8,,,,1
0x5D674C,scalar,,,1,,1,0,,,static,enumerate_maps.py; direct load; 2 call site(s): 0x129EDC 0x132D00,,,,2
0x5D674E,scalar,,,1,,2,0,FUN_000f65ec@0x0F65EC FUN_0011a308@0x11A308 FUN_00122074@0x122074 FUN_0012279c@0x12279C,,static,enumerate_maps.py; direct load; 5 call site(s): 0x0F65FC 0x11A318 0x122084 0x1227B8 0x132CD4,,,,5
0x5D6750,scalar,,,1,,2,0,FUN_00122074@0x122074,,static,enumerate_maps.py; direct load; 2 call site(s): 0x1220C8 0x122170,,,,2
0x5D6752,scalar,,,1,,2,0,FUN_000f66b4@0x0F66B4,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F6A10,,,,1
0x5D6754,scalar,,,1,,1,0,FUN_000f6a44@0x0F6A44,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F6B1C,,,,1
0x5D6755,scalar,,,1,,1,0,FUN_000f6a44@0x0F6A44 FUN_00122278@0x122278,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0F6DA8 0x0F6E9C 0x122634,,,,3
0x5D6756,scalar,,,1,,1,0,FUN_000f6a44@0x0F6A44 FUN_00122278@0x122278,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0F6C9C 0x122718,,,,2
0x5D6757,scalar,,,1,,1,0,FUN_00122278@0x122278,,static,enumerate_maps.py; direct load; 3 call site(s): 0x122518 0x129F5C 0x132D2C,,,,3
0x5D6758,scalar,,,1,,1,0,FUN_000f6a44@0x0F6A44 FUN_00122278@0x122278,,static,enumerate_maps.py; direct load; 4 call site(s): 0x0F6CD8 0x0F6D1C 0x0F6D68 0x1225B8,,,,4
0x5D6759,scalar,,,1,,1,0,FUN_00122278@0x122278,,static,enumerate_maps.py; direct load; 4 call site(s): 0x1223D4 0x12248C 0x129F4C 0x132D1C,,,,4
0x5D675A,scalar,,,1,,1,0,FUN_00122278@0x122278,,static,enumerate_maps.py; direct load; 3 call site(s): 0x12245C 0x129F40 0x132D10,,,,3
0x5D675B,scalar,,,1,,1,0,FUN_000f6a44@0x0F6A44,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F6DF0,,,,1
0x5D675C,scalar,,,1,,1,0,FUN_000f6a44@0x0F6A44 FUN_00122278@0x122278,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0F6A7C 0x12229C,,,,2
0x5D675D,scalar,,,1,,1,0,FUN_000f6a44@0x0F6A44 FUN_00122278@0x122278,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0F6A94 0x1222B4,,,,2
0x5D675E,scalar,,,1,,1,0,FUN_000f6a44@0x0F6A44,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0F6B2C 0x0F6C18,,,,2
0x5D675F,scalar,,,1,,1,0,FUN_00432040@0x432040,,static,enumerate_maps.py; direct load; 1 call site(s): 0x4320A4,,,,1
0x5D6760,scalar,,,1,,1,0,FUN_00432040@0x432040,,static,enumerate_maps.py; direct load; 1 call site(s): 0x4320F0,,,,1
0x5D6761,scalar,,,1,,1,0,FUN_00122278@0x122278,,static,enumerate_maps.py; direct load; 1 call site(s): 0x122544,,,,1
0x5D6762,scalar,,,1,,1,0,FUN_000f6a44@0x0F6A44,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0F6B5C 0x0F6C48 0x0F6E5C,,,,3
0x5D6763,scalar,,,1,,1,0,FUN_000f6a44@0x0F6A44,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F6BE4,,,,1
0x5D6764,scalar,,,1,,2,0,FUN_0004e558@0x04E558 FUN_000a03f0@0x0A03F0 FUN_000f6a44@0x0F6A44 FUN_0011f4f8@0x11F4F8 ...,,static,enumerate_maps.py; direct load; 11 call site(s): 0x04EFE0 0x0519F8 0x0524D0 0x0A0430 0x0F6E7C 0x11F51C ...,,,,11
0x5D6766,scalar,,,1,,2,0,FUN_000f6a44@0x0F6A44 FUN_00122278@0x122278,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0F6E84 0x1222F8 0x132D40,,,,3
0x5D6768,scalar,,,1,,2,0,FUN_000f6a44@0x0F6A44,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F6BAC,,,,1
0x5D676A,scalar,,,1,,2,0,FUN_000f6a44@0x0F6A44,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F6A60,,,,1
0x5D676C,scalar,,,1,,1,0,FUN_0012279c@0x12279C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x1227C8,,,,1
0x5D676D,scalar,,,1,,1,0,,,static,enumerate_maps.py; direct load; 1 call site(s): 0x132D6C,,,,1
0x5D676E,scalar,,,1,,2,0,FUN_000f714c@0x0F714C FUN_0011bfc0@0x11BFC0,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0F76B4 0x11BFE8,,,,2
0x5D6770,scalar,,,1,,2,0,FUN_000f714c@0x0F714C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F7A50,,,,1
0x5D6772,scalar,,,1,,2,0,FUN_00129fdc@0x129FDC FUN_00132ea4@0x132EA4,,static,enumerate_maps.py; direct load; 2 call site(s): 0x12A000 0x132FBC,,,,2
0x5D6774,scalar,,,1,,2,0,FUN_000f714c@0x0F714C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F74F4,,,,1
0x5D6776,scalar,,,1,,2,0,FUN_000f714c@0x0F714C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F7888,,,,1
0x5D6778,scalar,,,1,,1,0,FUN_000f714c@0x0F714C,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0F7630 0x0F79F4,,,,2
0x5D6779,scalar,,,1,,1,0,FUN_000f714c@0x0F714C FUN_0011bfc0@0x11BFC0 FUN_00132ea4@0x132EA4,,static,enumerate_maps.py; direct load; 5 call site(s): 0x0F7C00 0x0F7C44 0x0F7CE8 0x11C044 0x132F00,,,,5
0x5D677A,scalar,,,1,,1,0,FUN_000f714c@0x0F714C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F7C90,,,,1
0x5D677B,scalar,,,1,,1,0,FUN_000f714c@0x0F714C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F74E0,,,,1
0x5D677C,scalar,,,1,,1,0,FUN_000f714c@0x0F714C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F756C,,,,1
0x5D677D,scalar,,,1,,1,0,FUN_000f714c@0x0F714C,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0F7574 0x0F7AFC,,,,2
0x5D677E,scalar,,,1,,1,0,FUN_000f714c@0x0F714C,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0F7434 0x0F74B0,,,,2
0x5D677F,scalar,,,1,,1,0,FUN_000f714c@0x0F714C,,static,enumerate_maps.py; direct load; 2 call site(s): 0x0F7414 0x0F7488,,,,2
0x5D6780,scalar,,,1,,1,0,FUN_000f714c@0x0F714C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F7D30,,,,1
0x5D6782,scalar,,,1,,1,0,FUN_00113cc8@0x113CC8,,static,enumerate_maps.py; direct load; 4 call site(s): 0x113DB0 0x113DE8 0x1141A0 0x1141D8,,,,4
0x5D6783,scalar,,,1,,1,0,FUN_00113cc8@0x113CC8,,static,enumerate_maps.py; direct load; 4 call site(s): 0x113FC8 0x114038 0x1143B4 0x114424,,,,4
0x5D6784,scalar,,,1,,1,0,FUN_00113cc8@0x113CC8,,static,enumerate_maps.py; direct load; 2 call site(s): 0x113CF0 0x1140E0,,,,2
0x5D6786,scalar,,,1,,2,0,FUN_00113cc8@0x113CC8,,static,enumerate_maps.py; direct load; 2 call site(s): 0x113FA8 0x114394,,,,2
0x5D6788,scalar,,,1,,2,1,FUN_0005a6f0@0x05A6F0 FUN_00113cc8@0x113CC8,,static,enumerate_maps.py; direct load; 4 call site(s): 0x05A77C 0x05A83C 0x113E00 0x1141F0,,,,4
0x5D678A,scalar,,,1,,2,1,FUN_0005a6f0@0x05A6F0 FUN_00113cc8@0x113CC8,,static,enumerate_maps.py; direct load; 4 call site(s): 0x05A790 0x05A850 0x113E3C 0x11422C,,,,4
0x5D678C,scalar,,,1,,2,0,FUN_0005a6f0@0x05A6F0,,static,enumerate_maps.py; direct load; 2 call site(s): 0x05A7A4 0x05A864,,,,2
0x5D67A3,curve_1d,0x5D679F,,4,,1,0,FUN_0041ebd0@0x41EBD0,,static,enumerate_maps.py; lookup_1d_u8; 1 call site(s): 0x41EC7C; struct 0x5D679E,u8,,0x5D679E,1
0x5D67C0,map_2d,0x5D67B8,0x5D67AC,4,6,2,1,FUN_0041ebd0@0x41EBD0,,static,enumerate_maps.py; lookup_2d_u16_s16; 1 call site(s): 0x41ECB8; struct 0x5D67A8,u16,u16,0x5D67A8,1
0x5D67F0,scalar,,,1,,1,0,FUN_004597b0@0x4597B0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45AA30,,,,1
0x5D67F1,scalar,,,1,,1,0,FUN_000ad93c@0x0AD93C FUN_004597b0@0x4597B0,,static,enumerate_maps.py; direct load; 4 call site(s): 0x0ADBC4 0x45A1EC 0x45A2E4 0x45A574,,,,4
0x5D67F2,scalar,,,1,,1,0,FUN_004597b0@0x4597B0,,static,enumerate_maps.py; direct load; 2 call site(s): 0x459878 0x45987C,,,,2
0x5D67F3,scalar,,,1,,1,0,FUN_004597b0@0x4597B0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45A9B4,,,,1
0x5D67F4,scalar,,,1,,1,0,FUN_004597b0@0x4597B0,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45A974,,,,1
0x5D680E,curve_1d_shared,0x5D67F6,,12,,2,0,FUN_004597b0@0x4597B0,,static,enumerate_maps.py; lookup_1d_g_s16_u16; 1 call site(s): 0x45A984,s16,,,1
0x5D6830,curve_1d,0x5D6828,,4,,2,0,FUN_004597b0@0x4597B0,,static,enumerate_maps.py; lookup_1d_u16; 1 call site(s): 0x45A9A4; struct 0x5D6826,u16,,0x5D6826,1
0x5D683C,curve_1d,0x5D6839,,3,,1,0,FUN_0004c888@0x04C888,,static,enumerate_maps.py; lookup_1d_u8; 1 call site(s): 0x04C8B4; struct 0x5D6838,u8,,0x5D6838,1
0x5D6840,axis,0x5D6840,,5,,1,0,FUN_0005a8a8@0x05A8A8,,static,enumerate_maps.py; axis_search_u8_hint; 1 call site(s): 0x05A8C4; struct 0x5D683F,u8,,0x5D683F,1
0x5D684F,scalar,,,1,,1,0,FUN_000c664c@0x0C664C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0C6660,,,,1
0x5D6856,curve_1d_shared,0x5D6850,,6,,1,1,FUN_000c664c@0x0C664C,,static,enumerate_maps.py; lookup_1d_g_u8_s8; 1 call site(s): 0x0C6670,u8,,,1
0x5D685C,scalar,,,1,,1,0,FUN_0045aa98@0x45AA98,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45AD04,,,,1
0x5D685D,scalar,,,1,,1,0,FUN_000f7e94@0x0F7E94,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0F7EDC 0x0F7F4C 0x13355C,,,,3
0x5D685E,scalar,,,1,,1,0,FUN_0045aa98@0x45AA98,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45ACCC,,,,1
0x5D6860,scalar,,,1,,2,0,FUN_0045aa98@0x45AA98,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45AAF8,,,,1
0x5D6862,scalar,,,1,,2,0,FUN_0045ae20@0x45AE20,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45AE7C,,,,1
0x5D686C,curve_1d_shared,0x5D6864,,4,,2,1,FUN_0045ae20@0x45AE20,,static,enumerate_maps.py; lookup_1d_g_u16_s16; 1 call site(s): 0x45AE8C,u16,,,1
0x5D6884,map_2d_data,,,8,8,2,1,FUN_0045ae20@0x45AE20,,hypothesis,enumerate_maps.py; interp_2d_s16; 1 call site(s): 0x45AF04; row count inferred from the 128 bytes before the next detected object,,,,1
0x5D6904,map_2d_data,,,8,8,2,1,FUN_0045ae20@0x45AE20,,hypothesis,"enumerate_maps.py; interp_2d_s16; 1 call site(s): 0x45AEE4; row count taken from the identically shaped map at 0x5D6884, which ends exactly here",,,,1
0x5D6984,map_2d_data,,,8,8,2,1,FUN_0045ae20@0x45AE20,,hypothesis,"enumerate_maps.py; interp_2d_s16; 1 call site(s): 0x45AEB8; row count taken from the identically shaped map at 0x5D6904, which ends exactly here",,,,1
0x5D6A04,scalar,,,1,,2,0,,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F8064,,,,1
0x5D6A06,scalar,,,1,,2,0,,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F800C,,,,1
0x5D6A08,scalar,,,1,,2,0,,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F8074,,,,1
0x5D6A0A,scalar,,,1,,2,0,,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F801C,,,,1
0x5D6A74,scalar,,,1,,1,0,,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F8284,,,,1
0x5D6A75,scalar,,,1,,1,0,FUN_00420a54@0x420A54,,static,enumerate_maps.py; direct load; 2 call site(s): 0x420AE8 0x420B10,,,,2
0x5D6A76,scalar,,,1,,1,0,FUN_000c6a80@0x0C6A80,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0C6A98,,,,1
0x5D6A7C,curve_1d_shared,0x5D6A77,,4,,2,0,FUN_000c6a80@0x0C6A80,,static,enumerate_maps.py; lookup_1d_g_u8_u16; 1 call site(s): 0x0C6AA8,u8,,,1
0x5D6A84,scalar,,,1,,2,0,FUN_00133608@0x133608,,static,enumerate_maps.py; direct load; 1 call site(s): 0x133618,,,,1
0x5D6A86,scalar,,,1,,2,0,FUN_00133608@0x133608,,static,enumerate_maps.py; direct load; 1 call site(s): 0x133690,,,,1
0x5D6A88,map_2d_data,,,8,8,1,0,FUN_0045b498@0x45B498,,hypothesis,enumerate_maps.py; interp_2d_u8; 1 call site(s): 0x45B54C; row count inferred from the 64 bytes before the next detected object,,,,1
0x5D6AC8,map_2d_data,,,8,8,1,0,FUN_0045b498@0x45B498,,hypothesis,"enumerate_maps.py; interp_2d_u8; 1 call site(s): 0x45B52C; row count taken from the identically shaped map at 0x5D6A88, which ends exactly here",,,,1
0x5D6B08,map_2d_data,,,8,8,1,0,FUN_0045b498@0x45B498,,hypothesis,"enumerate_maps.py; interp_2d_u8; 1 call site(s): 0x45B500; row count taken from the identically shaped map at 0x5D6AC8, which ends exactly here",,,,1
0x5D6B48,map_2d_data,,,8,8,2,1,FUN_0045b234@0x45B234,,hypothesis,enumerate_maps.py; interp_2d_s16; 1 call site(s): 0x45B344; row count inferred from the 128 bytes before the next detected object,,,,1
0x5D6BC8,map_2d_data,,,8,8,2,1,FUN_0045b234@0x45B234,,hypothesis,"enumerate_maps.py; interp_2d_s16; 1 call site(s): 0x45B324; row count taken from the identically shaped map at 0x5D6B48, which ends exactly here",,,,1
0x5D6C48,map_2d_data,,,8,8,2,1,FUN_0045b234@0x45B234,,hypothesis,"enumerate_maps.py; interp_2d_s16; 1 call site(s): 0x45B2F8; row count taken from the identically shaped map at 0x5D6BC8, which ends exactly here",,,,1
0x5D6CC8,map_2d_data,,,8,8,2,1,FUN_0045b498@0x45B498,,hypothesis,"enumerate_maps.py; interp_2d_s16; 1 call site(s): 0x45B5C0; row count taken from the identically shaped map at 0x5D6C48, which ends exactly here",,,,1
0x5D6D48,map_2d_data,,,8,8,2,1,FUN_0045b498@0x45B498,,hypothesis,"enumerate_maps.py; interp_2d_s16; 1 call site(s): 0x45B57C; row count taken from the identically shaped map at 0x5D6CC8, which ends exactly here",,,,1
0x5D6DC8,scalar,,,1,,2,0,FUN_0045b234@0x45B234,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45B2BC,,,,1
0x5D6DD2,curve_1d_shared,0x5D6DCA,,4,,2,1,FUN_0045b234@0x45B234,,static,enumerate_maps.py; lookup_1d_g_u16_s16; 1 call site(s): 0x45B2CC,u16,,,1
0x5D6DDA,scalar,,,1,,2,0,FUN_0045b234@0x45B234,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45B29C,,,,1
0x5D6DE4,curve_1d_shared,0x5D6DDC,,4,,2,1,FUN_0045b234@0x45B234,,static,enumerate_maps.py; lookup_1d_g_u16_s16; 1 call site(s): 0x45B2AC,u16,,,1
0x5D6DFA,curve_1d,0x5D6DEE,,6,,2,0,FUN_0045b234@0x45B234,,static,enumerate_maps.py; lookup_1d_u16; 1 call site(s): 0x45B3A4; struct 0x5D6DEC,u16,,0x5D6DEC,1
0x5D6E18,curve_1d,0x5D6E08,,8,,2,1,FUN_0005ac2c@0x05AC2C,,static,enumerate_maps.py; lookup_1d_s16; 1 call site(s): 0x05AC54; struct 0x5D6E06,s16,,0x5D6E06,1
0x5D6E58,scalar,,,1,,2,1,FUN_00421110@0x421110,,static,enumerate_maps.py; direct load; 1 call site(s): 0x42165C,,,,1
0x5D6E5A,map_2d_data,,,8,8,2,1,FUN_0045b600@0x45B600,,hypothesis,enumerate_maps.py; interp_2d_s16; 1 call site(s): 0x45B6E4; row count inferred from the 128 bytes before the next detected object,,,,1
0x5D6EDA,map_2d_data,,,8,8,2,1,FUN_0045b600@0x45B600,,hypothesis,"enumerate_maps.py; interp_2d_s16; 1 call site(s): 0x45B6C4; row count taken from the identically shaped map at 0x5D6E5A, which ends exactly here",,,,1
0x5D6F5A,map_2d_data,,,8,8,2,1,FUN_0045b600@0x45B600,,hypothesis,"enumerate_maps.py; interp_2d_s16; 1 call site(s): 0x45B698; row count taken from the identically shaped map at 0x5D6EDA, which ends exactly here",,,,1
0x5D6FDA,scalar,,,1,,2,0,FUN_0045b600@0x45B600,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45B65C,,,,1
0x5D6FE4,curve_1d_shared,0x5D6FDC,,4,,2,1,FUN_0045b600@0x45B600,,static,enumerate_maps.py; lookup_1d_g_u16_s16; 1 call site(s): 0x45B66C,u16,,,1
0x5D6FF4,scalar,,,1,,1,0,FUN_000af4fc@0x0AF4FC FUN_000c6ac4@0x0C6AC4 FUN_00124768@0x124768,,static,enumerate_maps.py; direct load; 3 call site(s): 0x0AF518 0x0C6BD4 0x1247B4,,,,3
0x5D6FF5,scalar,,,1,,1,0,FUN_000af9b4@0x0AF9B4,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0AFCAC,,,,1
0x5D6FFF,scalar,,,1,,1,0,FUN_0045b728@0x45B728,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45B8F4,,,,1
0x5D7008,scalar,,,1,,1,0,FUN_000f82a8@0x0F82A8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F84A0,,,,1
0x5D7009,scalar,,,1,,1,0,FUN_000f82a8@0x0F82A8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F84C0,,,,1
0x5D700A,scalar,,,1,,1,0,FUN_000f82a8@0x0F82A8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F8360,,,,1
0x5D701C,scalar,,,1,,2,0,FUN_0045b728@0x45B728,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45B768,,,,1
0x5D701E,scalar,,,1,,1,0,FUN_000f82a8@0x0F82A8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F82DC,,,,1
0x5D701F,scalar,,,1,,1,0,FUN_000f82a8@0x0F82A8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F82D8,,,,1
0x5D7027,map_2d_shared,0x5D7025,0x5D7020,2,5,1,1,FUN_000f82a8@0x0F82A8,,static,enumerate_maps.py; lookup_2d_g_u8_u8_s8; 1 call site(s): 0x0F82F4,u8,u8,,1
0x5D7031,scalar,,,1,,1,0,FUN_000f82a8@0x0F82A8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F8314,,,,1
0x5D7032,scalar,,,1,,1,0,FUN_000f82a8@0x0F82A8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F8310,,,,1
0x5D703D,map_2d_shared,0x5D7039,0x5D7033,4,6,1,1,FUN_000f82a8@0x0F82A8,,static,enumerate_maps.py; lookup_2d_g_u8_u8_s8; 1 call site(s): 0x0F832C,u8,u8,,1
0x5D7064,scalar,,,1,,1,0,FUN_000f82a8@0x0F82A8,,static,enumerate_maps.py; direct load; 1 call site(s): 0x0F83E0,,,,1
0x5D706A,curve_1d_shared,0x5D7065,,4,,2,0,FUN_000f82a8@0x0F82A8,,static,enumerate_maps.py; lookup_1d_g_u8_u16; 1 call site(s): 0x0F83F0,u8,,,1
0x5D7084,scalar,,,1,,2,0,FUN_00421834@0x421834,,static,enumerate_maps.py; direct load; 1 call site(s): 0x421B4C,,,,1
0x5D70E2,map_2d,0x5D70D2,0x5D70C6,8,6,2,0,FUN_0045ba08@0x45BA08,,hypothesis,enumerate_maps.py; lookup_2d_u16; 1 call site(s): 0x45BABC; struct 0x5D70C2; args recovered over an extended window,u16,u16,0x5D70C2,1
0x5D7142,scalar,,,1,,2,0,,,static,enumerate_maps.py; direct load; 1 call site(s): 0x133C74,,,,1
0x5D7144,scalar,,,1,,1,0,FUN_0045ba08@0x45BA08,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45BA54,,,,1
0x5D7145,scalar,,,1,,1,0,FUN_0045bc1c@0x45BC1C,,static,enumerate_maps.py; direct load; 1 call site(s): 0x45BC3C,,,,1
0x5D7147,axis,0x5D7147,,3,,1,0,FUN_0045bc1c@0x45BC1C,,static,enumerate_maps.py; axis_search_u8; 1 call site(s): 0x45BCD4; struct 0x5D7146,u8,,0x5D7146,1
0x5D714B,axis,0x5D714B,,3,,1,0,FUN_0045bc1c@0x45BC1C,,static,enumerate_maps.py; axis_search_u8; 1 call site(s): 0x45BCA8; struct 0x5D714A,u8,,0x5D714A,1
0x5D714F,axis,0x5D714F,,4,,1,0,FUN_0045bc1c@0x45BC1C,,static,enumerate_maps.py; axis_search_u8; 1 call site(s): 0x45BCE8; struct 0x5D714E,u8,,0x5D714E,1
0x5D7154,axis,0x5D7154,,4,,1,0,FUN_0045bc1c@0x45BC1C,,static,enumerate_maps.py; axis_search_u8; 1 call site(s): 0x45BCBC; struct 0x5D7153,u8,,0x5D7153,1
0x5D7159,axis,0x5D7159,,8,,1,0,FUN_0045bc1c@0x45BC1C,,static,enumerate_maps.py; axis_search_u8_hint; 1 call site(s): 0x45BC88; struct 0x5D7158,u8,,0x5D7158,1
0x5D7162,axis,0x5D7162,,8,,1,0,FUN_000f8608@0x0F8608,,static,enumerate_maps.py; axis_search_u8; 1 call site(s): 0x0F867C; struct 0x5D7161,u8,,0x5D7161,1
0x5D7162,scalar,,,1,,1,0,FUN_00420224@0x420224,,static,enumerate_maps.py; direct load; 1 call site(s): 0x420A2C,,,,1
0x5D716B,axis,0x5D716B,,8,,1,0,FUN_000f8608@0x0F8608,,static,enumerate_maps.py; axis_search_u8; 1 call site(s): 0x0F8650; struct 0x5D716A,u8,,0x5D716A,1
0x5D716B,scalar,,,1,,1,0,FUN_00420224@0x420224,,static,enumerate_maps.py; direct load; 1 call site(s): 0x4209C4,,,,1
0x5D7173,scalar,,,1,,1,0,FUN_0045ae20@0x45AE20 FUN_0045b234@0x45B234 FUN_0045b498@0x45B498 FUN_0045b600@0x45B600,,static,enumerate_maps.py; direct load; 14 call site(s): 0x45AEA8 0x45AED4 0x45AEF4 0x45B2E8 0x45B314 0x45B334 ...,,,,14
0x5D7174,axis,0x5D7174,,8,,1,0,FUN_000f8608@0x0F8608,,static,enumerate_maps.py; axis_search_u8_hint; 1 call site(s): 0x0F8630; struct 0x5D7173,u8,,0x5D7173,1
0x5D717D,axis,0x5D717D,,9,,1,0,FUN_000f8608@0x0F8608,,static,enumerate_maps.py; axis_search_u8; 1 call site(s): 0x0F8690; struct 0x5D717C,u8,,0x5D717C,1
0x5D7187,axis,0x5D7187,,9,,1,0,FUN_000f8608@0x0F8608,,static,enumerate_maps.py; axis_search_u8; 1 call site(s): 0x0F8664; struct 0x5D7186,u8,,0x5D7186,1
